County,ZIP Code,Year,New,Renewed,Insured-Initiated Nonrenewed,Insurer-Initiated Nonrenewed,,,
Solano,95688,2019,1335,10499,998,158,,,
Amador,95689,2019,222,429,63,104,,,
Sacramento,95690,2019,42,433,28,13,,,
Yolo,95691,2019,1388,9427,1028,156,,,
Yuba,95692,2019,178,1211,141,24,,,
Sacramento,95693,2019,280,2031,203,61,,,
Yolo,95694,2019,286,2076,177,52,,,
Yolo,95695,2019,927,8564,746,157,,,
Yolo,95697,2019,9,58,3,5,,,
Yolo,95698,2019,4,51,2,1,,,
Amador,95699,2019,7,27,4,2,,,
Placer,95701,2019,120,259,33,55,,,
Placer,95703,2019,208,479,74,109,,,
El Dorado,95709,2019,449,1284,152,195,,,
Nevada,95712,2019,1,7,1,1,,,
Placer,95713,2019,851,2191,295,421,,,
Placer,95714,2019,53,131,18,25,,,
Placer,95715,2019,29,69,14,3,,,
,95716,2019,0,1,0,0,,,
Placer,95717,2019,19,57,4,4,,,
,95718,2019,0,1,0,0,,,
El Dorado,95720,2019,61,232,27,49,,,
El Dorado,95721,2019,24,108,11,10,,,
Placer,95722,2019,565,1233,169,287,,,
Nevada,95724,2019,15,163,14,6,,,
El Dorado,95726,2019,1530,2100,455,721,,,
Nevada,95728,2019,186,848,92,59,,,
,95730,2019,0,2,0,0,,,
El Dorado,95735,2019,73,271,22,31,,,
Placer,95736,2019,38,183,15,29,,,
Sacramento,95742,2019,856,3855,488,40,,,
Placer,95746,2019,1120,6969,849,219,,,
Placer,95747,2019,3963,21391,2795,204,,,
Sacramento,95757,2019,2326,12369,1660,106,,,
Sacramento,95758,2019,2314,16911,1926,261,,,
Sacramento,95759,2019,1,0,0,0,,,
El Dorado,95762,2019,2711,13761,1762,457,,,
Sacramento,95763,2019,0,1,0,0,,,
Placer,95765,2019,1853,10067,1425,106,,,
Yolo,95776,2019,948,5479,579,69,,,
Yolo,95798,2019,0,1,0,0,,,
Sacramento,95811,2019,131,711,93,20,,,
Sacramento,95812,2019,0,0,0,0,,,
Sacramento,95814,2019,92,530,72,7,,,
Sacramento,95815,2019,885,4559,630,212,,,
Sacramento,95816,2019,516,3754,354,55,,,
Sacramento,95817,2019,559,3868,430,91,,,
Sacramento,95818,2019,754,6348,614,78,,,
Sacramento,95819,2019,657,6451,568,69,,,
Sacramento,95820,2019,1529,9722,1111,284,,,
Sacramento,95821,2019,996,7344,812,110,,,
Sacramento,95822,2019,1641,11979,1252,236,,,
Sacramento,95823,2019,2116,13836,1656,352,,,
Sacramento,95824,2019,956,5453,652,188,,,
Sacramento,95825,2019,397,2754,349,66,,,
Sacramento,95826,2019,1141,9137,960,151,,,
Sacramento,95827,2019,672,4878,514,87,,,
Sacramento,95828,2019,2394,13895,1781,334,,,
Sacramento,95829,2019,1302,7921,906,129,,,
Sacramento,95830,2019,20,243,26,2,,,
Sacramento,95831,2019,1141,11859,951,114,,,
Sacramento,95832,2019,387,2307,275,60,,,
Sacramento,95833,2019,1120,7752,919,145,,,
Sacramento,95834,2019,1681,6071,888,107,,,
Sacramento,95835,2019,1811,10012,1278,101,,,
Sacramento,95836,2019,2,0,1,0,,,
Sacramento,95837,2019,12,91,10,5,,,
Sacramento,95838,2019,1409,7805,942,311,,,
Sacramento,95841,2019,561,3380,444,88,,,
Sacramento,95842,2019,1007,6614,802,170,,,
Sacramento,95843,2019,1645,10664,1361,206,,,
Sacramento,95853,2019,0,1,0,0,,,
Sacramento,95864,2019,990,8010,804,131,,,
Sacramento,95866,2019,0,1,1,0,,,
Yuba,95901,2019,1279,7198,884,267,,,
Yuba,95903,2019,1,0,7,6,,,
Sierra,95910,2019,5,27,11,6,,,
Colusa,95912,2019,120,898,96,19,,,
Glenn,95913,2019,12,63,10,2,,,
Butte,95914,2019,50,197,32,17,,,
Plumas,95915,2019,0,7,3,1,,,
Butte,95916,2019,80,455,47,39,,,
Butte,95917,2019,102,771,76,22,,,
Yuba,95918,2019,150,649,95,44,,,
Yuba,95919,2019,83,266,38,75,,,
Glenn,95920,2019,9,28,7,7,,,
Yuba,95922,2019,36,130,16,24,,,
Plumas,95923,2019,14,119,8,12,,,
Nevada,95924,2019,2,18,2,4,,,
Yuba,95925,2019,17,60,3,16,,,
Butte,95926,2019,1125,8478,919,135,,,
Butte,95927,2019,0,0,1,0,,,
Butte,95928,2019,1248,8205,1049,169,,,
Butte,95929,2019,1,2,3,0,,,
Butte,95930,2019,34,83,18,20,,,
Colusa,95932,2019,216,1719,169,52,,,
Plumas,95934,2019,10,77,4,4,,,
Yuba,95935,2019,62,177,31,32,,,
Sierra,95936,2019,36,122,8,25,,,
Yolo,95937,2019,52,296,32,19,,,
Butte,95938,2019,130,949,103,15,,,
Glenn,95939,2019,6,72,6,2,,,
Butte,95940,2019,2,4,2,0,,,
Butte,95941,2019,28,104,15,37,,,
Butte,95942,2019,173,508,70,101,,,
Glenn,95943,2019,6,39,8,0,,,
Sierra,95944,2019,1,12,0,1,,,
Nevada,95945,2019,2230,6123,869,1130,,,
Nevada,95946,2019,1051,3443,481,448,,,
Plumas,95947,2019,87,535,48,37,,,
Butte,95948,2019,388,2396,306,80,,,
Nevada,95949,2019,2725,4812,925,1562,,,
Colusa,95950,2019,1,56,2,2,,,
Glenn,95951,2019,54,508,49,13,,,
Sutter,95953,2019,413,2149,252,49,,,
Butte,95954,2019,695,3523,1119,431,,,
Colusa,95955,2019,25,209,18,6,,,
Plumas,95956,2019,38,198,19,24,,,
Sutter,95957,2019,23,102,10,9,,,
Butte,95958,2019,4,15,1,2,,,
Nevada,95959,2019,1862,5062,625,824,,,
Nevada,95960,2019,47,127,13,25,,,
Yuba,95961,2019,1495,6338,893,167,,,
Yuba,95962,2019,70,338,30,28,,,
Glenn,95963,2019,437,3328,340,81,,,
Butte,95965,2019,627,3957,449,173,,,
Butte,95966,2019,1699,7938,1048,617,,,
Butte,95967,2019,1,0,0,0,,,
Butte,95968,2019,47,367,31,11,,,
Butte,95969,2019,499,7025,3409,579,,,
Colusa,95970,2019,9,107,9,1,,,
Plumas,95971,2019,298,1899,161,115,,,
Yuba,95972,2019,4,51,2,6,,,
Butte,95973,2019,1578,9141,1103,172,,,
Butte,95974,2019,10,67,8,2,,,
Nevada,95975,2019,153,407,61,86,,,
Nevada,95977,2019,101,445,45,47,,,
Butte,95978,2019,20,80,12,21,,,
Colusa,95979,2019,22,217,15,6,,,
Plumas,95980,2019,0,0,0,0,,,
Yuba,95981,2019,46,149,21,25,,,
Sutter,95982,2019,154,953,115,24,,,
Plumas,95983,2019,26,171,18,13,,,
Plumas,95984,2019,6,23,4,2,,,
Nevada,95986,2019,10,38,6,6,,,
Colusa,95987,2019,159,1117,104,27,,,
Glenn,95988,2019,253,1903,192,53,,,
Sutter,95991,2019,1361,8439,1011,216,,,
Sutter,95993,2019,1378,9087,1120,152,,,
Shasta,96001,2019,1633,10241,1286,306,,,
Shasta,96002,2019,1446,8833,1041,212,,,
Shasta,96003,2019,2060,11958,1450,458,,,
Modoc,96006,2019,18,145,12,6,,,
Shasta,96007,2019,1087,6260,708,282,,,
Shasta,96008,2019,81,369,50,37,,,
Lassen,96009,2019,11,109,10,3,,,
Trinity,96010,2019,3,35,3,2,,,
Shasta,96011,2019,5,16,4,4,,,
Shasta,96013,2019,270,1201,150,117,,,
Siskiyou,96014,2019,10,56,2,6,,,
Modoc,96015,2019,11,47,10,0,,,
Shasta,96016,2019,33,171,15,13,,,
Shasta,96017,2019,18,88,10,9,,,
Shasta,96019,2019,609,3060,384,176,,,
Plumas,96020,2019,209,1248,145,68,,,
Tehama,96021,2019,694,3238,411,186,,,
Shasta,96022,2019,977,4556,584,353,,,
Siskiyou,96023,2019,50,290,32,17,,,
Trinity,96024,2019,34,317,17,18,,,
Siskiyou,96025,2019,187,828,96,88,,,
Siskiyou,96027,2019,111,625,54,37,,,
Shasta,96028,2019,88,450,44,35,,,
Tehama,96029,2019,3,20,6,2,,,
Siskiyou,96031,2019,0,8,0,1,,,
Siskiyou,96032,2019,122,627,70,41,,,
Shasta,96033,2019,14,128,14,3,,,
Siskiyou,96034,2019,14,59,19,5,,,
Tehama,96035,2019,107,695,68,34,,,
Siskiyou,96037,2019,21,97,13,4,,,
Siskiyou,96038,2019,14,157,14,7,,,
Siskiyou,96039,2019,21,185,15,18,,,
Shasta,96040,2019,13,83,7,6,,,
Trinity,96041,2019,90,603,61,34,,,
Siskiyou,96044,2019,72,315,43,21,,,
Trinity,96046,2019,4,69,5,4,,,
Shasta,96047,2019,42,223,26,15,,,
Trinity,96048,2019,25,199,20,5,,,
Siskiyou,96050,2019,16,106,7,8,,,
Shasta,96051,2019,77,521,49,25,,,
Trinity,96052,2019,54,521,35,24,,,
Modoc,96054,2019,7,58,9,4,,,
Tehama,96055,2019,188,938,159,48,,,
Lassen,96056,2019,64,416,36,21,,,
Siskiyou,96057,2019,134,614,67,64,,,
Siskiyou,96058,2019,16,98,10,9,,,
Tehama,96059,2019,40,160,29,17,,,
Tehama,96061,2019,35,130,14,12,,,
Shasta,96062,2019,71,323,35,20,,,
Tehama,96063,2019,23,110,7,16,,,
Siskiyou,96064,2019,191,1290,115,57,,,
Shasta,96065,2019,21,150,14,8,,,
Siskiyou,96067,2019,391,2802,226,109,,,
Lassen,96068,2019,1,11,9,6,,,
Shasta,96069,2019,57,259,19,35,,,
Shasta,96070,2019,0,0,1,0,,,
Shasta,96071,2019,22,134,13,18,,,
Shasta,96073,2019,257,1394,140,75,,,
Tehama,96074,2019,0,31,1,3,,,
Tehama,96075,2019,8,76,9,3,,,
Shasta,96076,2019,8,37,9,3,,,
Tehama,96078,2019,3,25,2,2,,,
Shasta,96079,2019,0,1,1,0,,,
Tehama,96080,2019,1334,7710,923,310,,,
Shasta,96084,2019,24,123,15,9,,,
Siskiyou,96085,2019,5,23,2,1,,,
Siskiyou,96086,2019,12,81,4,2,,,
Shasta,96087,2019,31,249,72,21,,,
Shasta,96088,2019,350,1797,195,170,,,
Shasta,96089,2019,11,45,7,8,,,
Tehama,96090,2019,18,152,15,2,,,
Trinity,96091,2019,48,454,24,40,,,
Tehama,96092,2019,14,62,5,8,,,
Trinity,96093,2019,150,1297,112,56,,,
Siskiyou,96094,2019,352,2360,223,87,,,
Shasta,96095,2019,0,0,4,2,,,
Shasta,96096,2019,46,213,22,22,,,
Siskiyou,96097,2019,422,2764,260,110,,,
Shasta,96099,2019,1,0,0,0,,,
Modoc,96101,2019,260,1580,190,54,,,
Plumas,96103,2019,222,1118,103,72,,,
Modoc,96104,2019,29,198,21,2,,,
Plumas,96105,2019,23,167,15,7,,,
Plumas,96106,2019,46,257,19,17,,,
Mono,96107,2019,59,259,31,23,,,
Modoc,96108,2019,2,60,7,0,,,
Lassen,96109,2019,32,223,17,13,,,
Modoc,96110,2019,5,34,13,4,,,
Nevada,96111,2019,13,48,3,2,,,
Modoc,96112,2019,2,40,4,0,,,
Lassen,96113,2019,28,191,14,9,,,
Lassen,96114,2019,158,944,100,38,,,
Modoc,96115,2019,3,37,3,0,,,
Modoc,96116,2019,2,51,2,0,,,
Lassen,96117,2019,12,76,9,7,,,
Sierra,96118,2019,74,494,41,27,,,
Lassen,96119,2019,1,12,0,0,,,
Alpine,96120,2019,93,346,39,21,,,
Lassen,96121,2019,25,119,14,6,,,
Plumas,96122,2019,311,1299,108,114,,,
Lassen,96123,2019,1,7,0,3,,,
Sierra,96124,2019,39,148,13,14,,,
Sierra,96125,2019,54,247,13,21,,,
Sierra,96126,2019,25,103,12,4,,,
Lassen,96127,2019,0,1,0,0,,,
Lassen,96128,2019,10,124,8,4,,,
Plumas,96129,2019,4,78,3,2,,,
Lassen,96130,2019,678,4592,509,138,,,
Lassen,96132,2019,1,5,14,5,,,
Mono,96133,2019,9,58,6,2,,,
Siskiyou,96134,2019,55,387,48,14,,,
Plumas,96135,2019,0,12,1,0,,,
Lassen,96136,2019,2,11,8,0,,,
Lassen,96137,2019,517,2478,275,221,,,
Placer,96140,2019,249,1122,111,79,,,
Placer,96141,2019,156,797,64,43,,,
El Dorado,96142,2019,263,1294,120,78,,,
Placer,96143,2019,198,1067,97,88,,,
Placer,96145,2019,462,2129,203,189,,,
Placer,96146,2019,190,1018,91,106,,,
Placer,96148,2019,157,521,70,53,,,
El Dorado,96150,2019,2538,12903,1386,992,,,
El Dorado,96151,2019,6,71,10,7,,,
El Dorado,96152,2019,0,1,3,1,,,
El Dorado,96154,2019,0,1,0,0,,,
El Dorado,96155,2019,4,37,2,1,,,
El Dorado,96156,2019,0,4,0,0,,,
El Dorado,96157,2019,0,0,0,0,,,
El Dorado,96158,2019,3,20,0,2,,,
Nevada,96160,2019,2,21,4,0,,,
Nevada,96161,2019,2480,10256,1139,1123,,,
Nevada,96162,2019,0,24,6,7,,,
,96165,2019,0,0,0,0,,,
,96191,2019,0,0,0,0,,,
,96756,2019,0,1,0,0,,,
,97457,2019,0,0,1,0,,,
,97635,2019,0,1,0,0,,,
,98502,2019,0,1,0,0,,,
,78681,2020,0,0,1,0,,,
,85670,2020,1,0,1,0,,,
Los Angeles,90001,2020,813,5539,467,306,,,
Los Angeles,90002,2020,860,5509,536,242,,,
Los Angeles,90003,2020,1127,6824,687,289,,,
Los Angeles,90004,2020,540,3917,429,105,,,
Los Angeles,90005,2020,124,850,92,30,,,
Los Angeles,90006,2020,264,1728,166,59,,,
Los Angeles,90007,2020,298,1816,196,51,,,
Los Angeles,90008,2020,502,4430,416,73,,,
Los Angeles,90010,2020,8,32,5,1,,,
Los Angeles,90011,2020,1187,7622,682,386,,,
Los Angeles,90012,2020,65,675,53,9,,,
Los Angeles,90013,2020,4,86,10,0,,,
Los Angeles,90014,2020,4,37,7,0,,,
Los Angeles,90015,2020,45,345,38,9,,,
Los Angeles,90016,2020,801,6154,606,128,,,
Los Angeles,90017,2020,26,123,8,2,,,
Los Angeles,90018,2020,747,5313,536,162,,,
Los Angeles,90019,2020,954,6852,707,153,,,
Los Angeles,90020,2020,78,695,67,21,,,
Los Angeles,90021,2020,6,262,14,5,,,
Los Angeles,90022,2020,834,8350,529,236,,,
Los Angeles,90023,2020,481,4229,321,143,,,
Los Angeles,90024,2020,305,2827,251,49,,,
Los Angeles,90025,2020,304,2699,224,58,,,
Los Angeles,90026,2020,1077,7693,784,160,,,
Los Angeles,90027,2020,606,4883,493,104,,,
Los Angeles,90028,2020,92,582,56,23,,,
Los Angeles,90029,2020,257,1909,193,44,,,
Los Angeles,90030,2020,0,1,0,0,,,
Los Angeles,90031,2020,481,4345,336,79,,,
Los Angeles,90032,2020,780,6927,561,198,,,
Los Angeles,90033,2020,385,3300,242,114,,,
Los Angeles,90034,2020,551,4748,423,72,,,
Los Angeles,90035,2020,493,3870,398,76,,,
Los Angeles,90036,2020,449,3216,351,74,,,
Los Angeles,90037,2020,799,4849,506,187,,,
Los Angeles,90038,2020,197,1297,160,22,,,
Los Angeles,90039,2020,791,6497,588,115,,,
Los Angeles,90040,2020,197,1874,136,39,,,
Los Angeles,90041,2020,630,5564,467,87,,,
Los Angeles,90042,2020,1071,8953,784,174,,,
Los Angeles,90043,2020,1107,8985,821,224,,,
Los Angeles,90044,2020,1433,10511,899,348,,,
Los Angeles,90045,2020,893,8520,788,107,,,
Los Angeles,90046,2020,982,5077,622,264,,,
Los Angeles,90047,2020,1230,10456,865,252,,,
Los Angeles,90048,2020,473,3240,392,91,,,
Los Angeles,90049,2020,762,6636,626,180,,,
Los Angeles,90051,2020,0,0,1,0,,,
Los Angeles,90053,2020,0,1,0,1,,,
Los Angeles,90056,2020,211,2190,178,38,,,
Los Angeles,90057,2020,69,371,49,8,,,
Los Angeles,90058,2020,14,104,5,3,,,
Los Angeles,90059,2020,709,4998,448,190,,,
Los Angeles,90061,2020,407,3396,251,113,,,
Los Angeles,90062,2020,660,4442,414,138,,,
Los Angeles,90063,2020,835,6286,534,241,,,
Los Angeles,90064,2020,640,5966,545,91,,,
Los Angeles,90065,2020,886,8629,640,138,,,
Los Angeles,90066,2020,977,9765,807,140,,,
Los Angeles,90067,2020,9,126,34,3,,,
Los Angeles,90068,2020,813,4934,551,197,,,
Los Angeles,90069,2020,361,2390,269,73,,,
Los Angeles,90071,2020,2,0,0,0,,,
Los Angeles,90077,2020,380,2513,208,90,,,
Los Angeles,90088,2020,0,1,0,0,,,
Los Angeles,90094,2020,92,457,73,8,,,
,90101,2020,0,1,0,0,,,
,90103,2020,0,18,0,0,,,
Los Angeles,90201,2020,865,10117,578,183,,,
Los Angeles,90210,2020,847,5111,534,313,,,
Los Angeles,90211,2020,165,1120,137,22,,,
Los Angeles,90212,2020,147,1264,120,24,,,
Los Angeles,90220,2020,990,7859,751,240,,,
Los Angeles,90221,2020,734,6679,461,173,,,
Los Angeles,90222,2020,535,4372,370,145,,,
,90227,2020,0,2,0,1,,,
Los Angeles,90230,2020,475,4938,382,74,,,
Los Angeles,90231,2020,0,0,0,0,,,
Los Angeles,90232,2020,292,3099,244,45,,,
Los Angeles,90240,2020,542,5275,432,90,,,
Los Angeles,90241,2020,622,6881,509,99,,,
Los Angeles,90242,2020,616,6829,467,72,,,
Los Angeles,90245,2020,267,3206,237,25,,,
Los Angeles,90247,2020,590,6345,437,109,,,
Los Angeles,90248,2020,187,2243,153,33,,,
Los Angeles,90249,2020,507,5146,405,72,,,
Los Angeles,90250,2020,1127,11802,857,144,,,
Los Angeles,90254,2020,486,4978,395,53,,,
Los Angeles,90255,2020,624,7416,441,168,,,
Los Angeles,90260,2020,586,5916,448,91,,,
Los Angeles,90262,2020,694,7988,506,179,,,
Los Angeles,90263,2020,0,3,0,0,,,
Los Angeles,90264,2020,0,1,0,0,,,
Los Angeles,90265,2020,696,4102,526,278,,,
Los Angeles,90266,2020,1075,10607,939,127,,,
Los Angeles,90270,2020,242,2947,169,47,,,
Los Angeles,90272,2020,692,6588,548,120,,,
Los Angeles,90274,2020,927,8023,771,122,,,
Los Angeles,90275,2020,1269,11809,1034,196,,,
Los Angeles,90277,2020,671,6796,531,78,,,
Los Angeles,90278,2020,816,8680,696,97,,,
Los Angeles,90280,2020,1200,12899,890,259,,,
Los Angeles,90290,2020,370,1147,163,122,,,
Los Angeles,90291,2020,763,6216,648,100,,,
Los Angeles,90292,2020,165,1325,161,28,,,
Los Angeles,90293,2020,195,1565,184,18,,,
Los Angeles,90294,2020,1,0,0,0,,,
Los Angeles,90301,2020,370,3386,233,58,,,
Los Angeles,90302,2020,308,3044,208,59,,,
Los Angeles,90303,2020,346,3844,243,69,,,
Los Angeles,90304,2020,254,2972,191,44,,,
Los Angeles,90305,2020,373,3270,266,81,,,
,90363,2020,0,6,0,0,,,
Los Angeles,90401,2020,17,155,17,3,,,
Los Angeles,90402,2020,306,3253,271,60,,,
Los Angeles,90403,2020,164,1660,124,33,,,
Los Angeles,90404,2020,132,1432,120,21,,,
Los Angeles,90405,2020,394,4307,355,60,,,
Los Angeles,90501,2020,663,7049,527,75,,,
Los Angeles,90502,2020,322,2937,275,40,,,
Los Angeles,90503,2020,628,7893,531,77,,,
Los Angeles,90504,2020,550,7449,463,67,,,
Los Angeles,90505,2020,707,8076,610,81,,,
Los Angeles,90506,2020,0,2,0,0,,,
Los Angeles,90601,2020,701,6684,557,137,,,
Los Angeles,90602,2020,467,3865,330,85,,,
Los Angeles,90603,2020,483,5469,402,66,,,
Los Angeles,90604,2020,855,8137,683,134,,,
Los Angeles,90605,2020,823,8199,668,147,,,
Los Angeles,90606,2020,664,6379,486,135,,,
Los Angeles,90608,2020,0,1,0,0,,,
Orange,90620,2020,1114,10334,896,182,,,
Orange,90621,2020,518,3570,377,83,,,
Orange,90623,2020,319,3562,278,39,,,
Orange,90630,2020,1035,10188,891,120,,,
Orange,90631,2020,1520,12528,1184,301,,,
Los Angeles,90638,2020,1198,11479,977,153,,,
Los Angeles,90639,2020,0,0,0,0,,,
Los Angeles,90640,2020,858,9269,667,144,,,
Los Angeles,90650,2020,1722,18342,1320,272,,,
,90657,2020,0,1,0,0,,,
Los Angeles,90660,2020,1083,11605,815,179,,,
Los Angeles,90670,2020,315,2940,230,59,,,
Orange,90680,2020,477,3206,355,68,,,
Los Angeles,90701,2020,313,3168,255,45,,,
Los Angeles,90703,2020,1092,12582,936,117,,,
Los Angeles,90704,2020,50,425,30,23,,,
,90705,2020,0,0,0,1,,,
Los Angeles,90706,2020,1051,10984,882,156,,,
Los Angeles,90710,2020,497,4171,373,56,,,
Los Angeles,90712,2020,809,8899,693,76,,,
Los Angeles,90713,2020,811,8826,688,67,,,
Los Angeles,90715,2020,305,3354,242,45,,,
Los Angeles,90716,2020,173,1667,119,30,,,
Los Angeles,90717,2020,408,4282,333,45,,,
Orange,90720,2020,535,5570,449,43,,,
Los Angeles,90723,2020,584,5955,412,114,,,
Los Angeles,90731,2020,1048,9553,850,110,,,
Los Angeles,90732,2020,432,4447,358,46,,,
Orange,90740,2020,437,4572,359,48,,,
Orange,90742,2020,50,293,45,4,,,
Orange,90743,2020,20,173,17,3,,,
Los Angeles,90744,2020,619,6439,441,117,,,
Los Angeles,90745,2020,929,10008,710,112,,,
Los Angeles,90746,2020,629,6581,479,95,,,
Los Angeles,90755,2020,193,1609,161,12,,,
Los Angeles,90801,2020,1,0,0,0,,,
Los Angeles,90802,2020,223,2022,228,19,,,
Los Angeles,90803,2020,808,7333,691,79,,,
Los Angeles,90804,2020,469,4200,375,51,,,
Los Angeles,90805,2020,1398,13582,1108,226,,,
Los Angeles,90806,2020,543,5620,441,87,,,
Los Angeles,90807,2020,623,6863,535,85,,,
Los Angeles,90808,2020,1158,12586,1010,117,,,
Los Angeles,90810,2020,639,5966,444,96,,,
Los Angeles,90813,2020,395,3737,303,60,,,
Los Angeles,90814,2020,344,3551,294,32,,,
Los Angeles,90815,2020,951,10414,807,121,,,
Los Angeles,90822,2020,0,1,0,0,,,
Los Angeles,90840,2020,0,1,0,0,,,
Los Angeles,91001,2020,1094,10299,750,249,,,
Los Angeles,91006,2020,896,7980,684,157,,,
Los Angeles,91007,2020,616,5567,504,93,,,
Los Angeles,91008,2020,44,277,24,15,,,
Los Angeles,91010,2020,481,4983,360,92,,,
Los Angeles,91011,2020,795,5853,555,148,,,
Los Angeles,91016,2020,915,8799,710,161,,,
Los Angeles,91020,2020,136,1091,101,28,,,
Los Angeles,91023,2020,0,0,0,0,,,
Los Angeles,91024,2020,361,3093,260,54,,,
Los Angeles,91030,2020,417,4946,327,61,,,
Los Angeles,91031,2020,0,1,0,0,,,
Los Angeles,91040,2020,683,5339,531,114,,,
Los Angeles,91041,2020,1,0,0,0,,,
Los Angeles,91042,2020,721,5701,583,127,,,
Los Angeles,91046,2020,0,0,0,0,,,
Los Angeles,91101,2020,98,736,80,9,,,
Los Angeles,91103,2020,503,4453,386,121,,,
Los Angeles,91104,2020,779,8287,604,106,,,
Los Angeles,91105,2020,285,2906,233,53,,,
Los Angeles,91106,2020,351,3306,270,40,,,
Los Angeles,91107,2020,936,8534,722,164,,,
Los Angeles,91108,2020,439,4169,392,66,,,
Los Angeles,91109,2020,0,1,1,0,,,
Los Angeles,91123,2020,0,1,0,0,,,
,91148,2020,0,3,0,0,,,
Los Angeles,91184,2020,0,2,0,0,,,
Los Angeles,91201,2020,372,3396,292,61,,,
Los Angeles,91202,2020,378,3230,258,75,,,
Los Angeles,91203,2020,126,943,93,19,,,
Los Angeles,91204,2020,89,877,72,8,,,
Los Angeles,91205,2020,242,2791,204,34,,,
Los Angeles,91206,2020,592,3747,382,179,,,
Los Angeles,91207,2020,313,2319,225,75,,,
Los Angeles,91208,2020,626,3825,374,204,,,
Los Angeles,91210,2020,0,11,2,0,,,
Los Angeles,91214,2020,930,7972,722,154,,,
Los Angeles,91226,2020,0,1,0,0,,,
,91239,2020,0,3,0,0,,,
Los Angeles,91301,2020,914,6193,598,262,,,
Los Angeles,91302,2020,1213,5728,665,508,,,
Los Angeles,91303,2020,304,2168,227,44,,,
Los Angeles,91304,2020,1131,8134,920,151,,,
Los Angeles,91306,2020,1033,8015,804,151,,,
Los Angeles,91307,2020,1067,7241,785,165,,,
Los Angeles,91310,2020,1,0,0,0,,,
Los Angeles,91311,2020,1089,7519,831,150,,,
Los Angeles,91316,2020,895,4812,638,184,,,
Ventura,91320,2020,1426,11745,1214,216,,,
Los Angeles,91321,2020,626,4704,500,108,,,
Los Angeles,91324,2020,660,4744,511,93,,,
Los Angeles,91325,2020,744,5466,554,94,,,
Los Angeles,91326,2020,1458,9383,1044,209,,,
Los Angeles,91328,2020,0,1,0,1,,,
Los Angeles,91330,2020,0,1,0,0,,,
Los Angeles,91331,2020,1436,12671,959,286,,,
Los Angeles,91334,2020,1,0,0,0,,,
Los Angeles,91335,2020,1534,11156,1165,205,,,
Los Angeles,91340,2020,558,5056,377,94,,,
Los Angeles,91342,2020,1991,14696,1425,368,,,
Los Angeles,91343,2020,1037,8406,825,147,,,
Los Angeles,91344,2020,1653,12816,1305,256,,,
Los Angeles,91345,2020,458,3794,354,66,,,
Los Angeles,91350,2020,1574,10057,1143,162,,,
Los Angeles,91351,2020,885,6911,718,104,,,
Los Angeles,91352,2020,793,6584,598,124,,,
Los Angeles,91354,2020,1121,7991,976,123,,,
Los Angeles,91355,2020,868,6915,799,71,,,
Los Angeles,91356,2020,1002,5118,653,317,,,
Ventura,91360,2020,1063,10370,924,152,,,
Ventura,91361,2020,635,5329,534,123,,,
Ventura,91362,2020,1079,8523,856,212,,,
Los Angeles,91364,2020,1355,7313,959,364,,,
Los Angeles,91365,2020,1,0,0,1,,,
Los Angeles,91367,2020,1203,7805,984,208,,,
Los Angeles,91371,2020,0,1,0,0,,,
Ventura,91377,2020,494,3215,308,152,,,
Los Angeles,91380,2020,0,1,0,0,,,
Los Angeles,91381,2020,570,3903,460,106,,,
Los Angeles,91383,2020,0,1,0,0,,,
Los Angeles,91384,2020,765,5459,582,155,,,
Los Angeles,91387,2020,1055,6830,754,167,,,
Los Angeles,91390,2020,654,4721,525,115,,,
Los Angeles,91401,2020,740,5366,623,103,,,
Los Angeles,91402,2020,608,5284,459,91,,,
Los Angeles,91403,2020,625,4079,484,108,,,
Los Angeles,91404,2020,0,1,0,0,,,
Los Angeles,91405,2020,696,4339,532,92,,,
Los Angeles,91406,2020,985,7772,794,100,,,
Los Angeles,91410,2020,0,1,0,0,,,
Los Angeles,91411,2020,332,2372,247,37,,,
Los Angeles,91423,2020,690,5019,562,113,,,
Los Angeles,91436,2020,669,4459,520,162,,,
Los Angeles,91501,2020,326,2597,234,50,,,
Los Angeles,91502,2020,51,461,42,4,,,
Los Angeles,91504,2020,484,4707,353,78,,,
Los Angeles,91505,2020,710,7452,599,77,,,
Los Angeles,91506,2020,444,4819,378,50,,,
,91515,2020,0,1,0,0,,,
Los Angeles,91522,2020,0,1,1,0,,,
Los Angeles,91601,2020,520,3551,400,83,,,
Los Angeles,91602,2020,324,2372,258,45,,,
Los Angeles,91604,2020,792,5500,587,183,,,
Los Angeles,91605,2020,862,6401,636,165,,,
Los Angeles,91606,2020,645,5222,477,97,,,
Los Angeles,91607,2020,580,3775,448,54,,,
Los Angeles,91608,2020,0,1,0,1,,,
Los Angeles,91617,2020,0,1,0,0,,,
,91678,2020,1,0,0,0,,,
San Bernardino,91701,2020,1359,10659,1094,181,,,
Los Angeles,91702,2020,887,9287,693,133,,,
Los Angeles,91706,2020,1175,11164,871,218,,,
San Bernardino,91708,2020,673,1901,426,39,,,
San Bernardino,91709,2020,2909,18099,2108,726,,,
San Bernardino,91710,2020,2269,16517,1815,274,,,
Los Angeles,91711,2020,837,8042,654,154,,,
Los Angeles,91715,2020,0,2,0,0,,,
Los Angeles,91716,2020,0,1,0,0,,,
,91719,2020,0,15,0,0,,,
,91720,2020,0,9,1,0,,,
